最新,市盈率,市净率,所属行业,流通市值,营业总收入同比,营业总收入,营业利润,每股收益,流动资产,利润总额,每股净资产,归属净利润同比,未分配利润,每股未分配利润,销售毛利率,总资产,流动资产1,固定资产,无形资产,资产负债比率,公积金,总负债,流动负债,长期负债,每股公积金,归属净利润
2.62,-8.39,2.72,38.0,29.3,-43.99,5.41,-2.65,-0.23,12.3,-2.64,0.96,-2041.18,-3.52,-0.31,0.55,23.2,12.3,9.37,0.9103,53.72,2.44,12.5,9.9,2.58,0.22,-2.62
6.76,31.56,2.04,30.0,11.4,5.39,3.93,0.5181,0.16,6.02,0.527,3.32,4.45,1.88,0.66,54.23,11.9,6.02,2.16,0.7785,18.5,4.84,2.21,1.81,0.3961,1.69,0.4598
13.24,15.73,2.91,56.0,63.1,28.65,15.3,5.94,0.63,21.6,6.01,4.55,18.18,16.8,2.42,66.02,39.6,21.6,0.6687,0.228,13.79,6.95,5.46,5.29,0.1657,1.0,4.38
8.1,27.03,3.33,50.0,47.9,13.13,10.2,1.74,0.22,13.3,1.74,2.43,28.82,5.93,1.0,37.0,20.6,13.3,4.39,0.7365,27.61,0.7435,5.69,5.52,0.1641,0.13,1.33
8.38,32.3,1.68,50.0,75.9,1.07,60.2,1.55,0.19,59.0,1.59,4.98,-67.21,21.7,2.39,20.72,105.0,59.0,34.5,1.9,55.22,12.8,58.2,54.0,4.17,1.41,1.77
1.54,-0.97,3.06,13.0,19.9,-58.88,35.4,-32.7,-1.2,148.0,-31.7,0.5,-487.28,-61.1,-2.51,1.39,217.0,148.0,27.8,1.79,94.64,49.0,206.0,180.0,25.4,2.02,-29.1
6.4,20.56,0.77,38.0,43.7,-8.49,68.4,2.48,0.23,106.0,2.5,8.29,-51.04,14.6,1.61,16.46,179.0,106.0,41.2,1.73,53.66,51.0,96.3,81.4,14.9,5.64,2.11
7.59,21.73,1.54,22.0,15.5,17.75,8.77,1.41,0.26,14.2,1.41,4.94,3.44,5.72,1.41,48.66,30.2,14.2,8.13,2.29,25.85,9.48,7.8,7.02,0.7774,2.34,1.06
6.88,21.8,1.44,45.0,16.0,225.23,15.0,1.1,0.24,13.0,1.1,4.77,439.32,1.46,0.38,21.3,27.9,13.0,5.71,1.69,30.25,13.2,8.44,7.55,0.8833,3.38,0.9229
8.83,7.87,2.0,34.0,31.5,33.06,15.2,3.85,0.84,15.9,3.98,4.41,146.65,6.1,1.63,36.35,23.2,15.9,4.85,0.7585,28.53,6.52,6.61,6.35,0.2627,1.74,3.16
37.68,41.61,15.8,22.0,328.0,354.44,34.9,12.9,0.68,42.0,12.7,2.39,280.95,19.1,1.19,56.87,62.3,42.0,9.39,2.56,38.79,2.08,24.2,23.2,0.9804,0.13,10.9
9.45,45.19,1.13,31.0,29.0,94.0,8.33,1.08,0.16,26.9,1.14,8.34,365.32,3.85,0.69,28.32,70.5,26.9,8.88,4.18,32.46,37.1,22.9,16.5,6.37,6.63,0.878
21.78,34.23,6.17,30.0,292.0,25.86,39.4,8.76,0.48,72.4,8.73,3.53,9.8,27.5,1.66,43.13,98.3,72.4,8.22,3.02,37.3,13.5,36.7,35.0,1.68,0.81,7.94
14.22,73.4,3.26,55.0,24.7,38.83,1.2,0.274,0.15,6.66,0.2599,4.36,1723.56,-1.59,-0.9,33.78,13.3,6.66,3.82,1.15,39.98,7.54,5.31,1.29,4.02,4.26,0.2572
5.28,-53.58,1.58,13.0,11.1,18.39,4.8,-0.2756,-0.07,9.02,-0.2741,3.33,-1314.42,1.79,0.59,10.69,12.8,9.02,1.65,0.4903,21.25,4.73,2.73,2.65,0.0832,1.56,-0.2247
11.61,22.75,3.15,50.0,26.4,23.2,4.61,1.47,0.38,10.7,1.46,3.69,-16.56,2.49,0.77,35.95,12.7,10.7,1.7,0.1974,5.52,4.96,0.6995,0.6895,0.01,1.54,1.24
3.84,-206.66,2.09,50.0,40.9,-0.47,20.6,-0.3051,-0.01,22.5,-0.2874,1.83,-145.99,4.45,0.41,10.98,41.9,22.5,6.17,0.6492,49.15,4.13,20.6,19.8,0.8074,0.38,-0.1525
3.71,93.23,1.2,38.0,18.2,-33.95,8.26,0.2617,0.03,24.1,0.2603,3.09,-86.02,7.51,1.04,18.77,35.2,24.1,5.96,2.35,36.88,7.13,13.0,12.6,0.3598,0.99,0.2146
12.06,35.74,3.01,41.0,40.4,103.39,15.2,1.46,0.25,21.4,1.46,4.0,156.04,5.47,0.94,32.91,37.7,21.4,3.95,0.4546,46.22,9.36,17.4,15.6,1.82,1.96,1.21
4.92,24.68,3.06,50.0,39.2,51.95,87.6,2.7,0.15,47.5,2.71,1.61,28.62,0.7835,0.07,7.52,59.5,47.5,0.443,0.6172,67.63,5.21,40.3,33.2,7.04,0.49,1.6
10.63,11.51,4.2,34.0,39.3,64.92,9.5,3.2,0.69,9.25,3.11,2.53,268.84,4.75,1.23,40.77,12.9,9.25,3.03,0.2828,24.28,0.8242,3.13,3.05,0.0773,0.21,2.67
7.75,29.0,1.93,14.0,107.0,43.4,35.8,4.6,0.2,101.0,4.75,4.02,15.49,26.3,1.48,29.03,131.0,101.0,0.2533,0.0288,44.88,30.4,58.8,58.8,0.00558,1.71,3.56
10.23,-84.62,1.49,42.0,72.9,2.0,13.3,-0.8773,-0.09,37.0,-0.8647,6.85,81.01,-4.65,-0.61,13.66,66.5,37.0,14.6,3.73,20.71,48.5,13.8,13.2,0.6119,6.31,-0.6959
2.83,51.74,2.13,34.0,26.1,26.32,14.7,0.5932,0.04,23.1,0.47,1.33,16.11,2.3,0.25,14.23,32.9,23.1,7.72,1.07,62.48,0.3526,20.5,18.8,1.74,0.04,0.3781
21.42,18.18,5.89,42.0,174.0,35.29,33.6,9.92,0.88,38.6,9.98,3.64,20.6,23.2,2.38,39.03,66.9,38.6,5.82,8.3,46.64,2.81,31.2,24.3,6.88,0.29,8.62
8.28,23.24,2.63,55.0,39.2,31.35,8.21,1.76,0.27,16.0,1.76,3.15,55.78,6.28,1.14,53.42,22.1,16.0,2.56,0.2646,19.38,4.71,4.28,4.24,0.0455,0.86,1.47
5.71,17.2,1.7,32.0,21.3,1.26,21.4,1.36,0.25,20.2,1.46,3.36,10.41,5.3,1.03,15.24,29.8,20.2,6.11,1.19,42.18,6.62,12.6,12.1,0.5142,1.29,1.28
7.77,73.07,1.85,50.0,16.5,-3.47,1.69,0.1886,0.08,4.95,0.1844,4.21,186.83,2.07,0.75,40.38,15.0,4.95,1.75,1.95,22.66,5.8,3.39,1.85,1.55,2.12,0.2185
9.46,-93.64,2.55,38.0,23.4,-22.92,8.3,-0.1674,-0.08,32.7,-0.1666,3.72,-194.17,3.66,1.06,24.32,41.7,32.7,4.12,1.39,64.9,4.99,27.0,25.6,1.48,1.44,-0.2615
8.24,4930.55,3.03,38.0,13.5,27.35,4.72,0.0406,0.0,14.7,0.0415,2.72,-97.62,2.0,0.78,19.76,16.3,14.7,1.08,0.073,56.36,2.4,9.18,8.36,0.8125,0.94,0.0032
18.7,236.64,7.8,22.0,258.0,31.8,5.73,1.34,0.06,33.5,1.37,2.4,331.77,-5.21,-0.34,80.2,69.4,33.5,7.23,1.35,27.74,24.3,19.2,11.6,7.62,1.58,0.9112
9.08,54.98,2.44,21.0,23.9,58.0,3.86,1.07,0.12,2.52,1.11,3.71,-46.21,-1.03,-0.19,47.9,26.0,2.52,1.54,1.05,21.07,16.1,5.49,2.85,2.63,2.95,0.6772
19.6,18.61,3.43,20.0,232.0,6.77,24.7,13.9,0.79,31.3,13.8,5.71,25.01,41.3,2.84,70.18,99.1,31.3,20.7,12.3,13.72,24.8,13.6,13.4,0.1494,1.7,11.5
3.28,9.41,1.26,13.0,38.9,21.46,31.3,5.98,0.26,36.1,6.0,2.61,13.14,21.0,1.09,38.99,101.0,36.1,10.3,19.7,49.32,7.87,50.0,36.2,13.8,0.41,5.03
16.74,17.43,4.32,32.0,147.0,45.58,34.2,12.2,0.72,34.6,12.5,3.88,31.72,18.9,1.28,69.1,95.9,34.6,6.58,16.1,26.45,20.2,25.4,11.4,14.0,1.38,10.6
6.54,35.31,1.25,22.0,43.2,13.01,18.4,0.8428,0.14,42.7,1.34,5.24,30.55,6.46,0.98,33.33,88.4,42.7,16.8,4.25,54.21,21.3,47.9,26.3,21.6,3.23,0.9189
4.81,16.73,0.94,14.0,38.5,32.69,6.86,1.88,0.22,9.84,1.86,5.13,30.87,8.03,0.95,43.0,50.2,9.84,0.5159,1.07,11.87,29.0,5.96,5.53,0.4308,3.43,1.82
14.97,49.94,3.49,32.0,60.7,218.87,6.21,1.38,0.22,7.45,1.36,4.29,125.99,3.57,0.72,42.93,33.7,7.45,5.49,2.17,35.91,12.4,12.1,3.67,8.45,2.48,1.12
5.43,46.59,3.16,48.0,15.5,18.53,4.87,0.4929,0.09,6.07,0.4947,1.72,78.52,2.26,0.45,24.44,10.2,6.07,2.33,0.3212,13.76,1.11,1.4,1.35,0.0572,0.22,0.4392
2.49,-5.09,1.57,55.0,17.7,-29.55,3.26,-2.74,-0.37,14.7,-3.08,1.59,-2889.49,-1.33,-0.19,17.62,25.9,14.7,2.37,3.4,52.64,5.06,13.6,10.7,2.88,0.71,-2.61
7.49,102.12,2.5,38.0,23.9,14.04,9.12,0.0637,0.06,10.4,0.1401,3.0,-14.21,1.06,0.33,16.8,16.0,10.4,1.55,0.4073,39.94,4.95,6.4,5.77,0.6332,1.55,0.176
5.14,20.87,1.47,13.0,16.1,-5.56,4.4,0.9976,0.18,17.6,0.9975,3.49,24.81,3.2,0.7,32.03,19.0,17.6,0.8178,0.431,16.5,7.31,3.14,2.89,0.2468,1.61,0.8408
4.57,63.29,2.12,33.0,12.7,-4.66,5.24,0.3395,0.05,11.7,0.3385,2.15,392.17,2.12,0.39,36.51,16.4,11.7,2.62,0.3978,27.1,3.57,4.44,4.15,0.2866,0.66,0.2943
4.33,72.18,0.91,11.0,26.6,-57.42,10.8,0.2083,0.04,20.6,0.3028,4.77,-59.19,0.9929,0.14,21.75,56.4,20.6,5.16,1.63,34.42,25.1,19.4,14.5,4.92,3.53,0.3204
3.87,48.71,0.72,22.0,32.9,0.6,23.8,1.08,0.06,32.4,1.04,5.41,-74.66,6.73,0.65,64.12,74.0,32.4,9.9,3.17,24.36,38.0,18.0,13.9,4.14,3.68,0.6156
5.26,18.1,1.21,15.0,50.9,43.26,15.1,2.74,0.22,36.7,3.73,4.35,26.58,14.6,0.98,33.17,101.0,36.7,14.8,3.55,34.36,34.5,34.6,22.0,12.6,2.31,3.25
3.71,19.41,1.74,49.0,22.0,0.32,10.6,1.08,0.14,9.55,1.06,2.14,-37.0,3.69,0.62,28.93,21.7,9.55,4.77,0.3303,40.58,2.29,8.8,7.65,1.14,0.39,0.85
10.72,-23.49,1.71,13.0,18.0,-32.44,4.7,-0.82,-0.34,15.9,-0.8036,6.27,-1083.46,1.15,0.67,32.64,22.4,15.9,3.09,0.7346,42.66,7.65,9.56,8.38,1.18,4.43,-0.5914
5.36,96.22,1.73,50.0,11.7,11.34,5.26,0.1769,0.04,6.87,0.1851,3.1,-38.93,0.7113,0.2,22.57,13.8,6.87,1.9,0.1718,19.4,6.33,2.67,2.56,0.111,1.81,0.146
3.52,-8.37,3.1,43.0,11.6,-17.18,4.26,-1.68,-0.32,4.34,-1.64,1.13,-6472.93,-0.4293,-0.09,41.65,8.98,4.34,3.45,0.562,41.03,0.9409,3.68,1.57,2.11,0.2,-1.49
6.56,21.52,1.7,11.0,20.8,140.94,11.7,1.35,0.23,11.8,1.64,3.86,846.07,3.46,0.77,57.58,29.2,11.8,3.97,0.5334,24.28,9.01,7.09,4.97,2.12,2.0,1.03
4.29,31.03,1.23,30.0,13.5,47.24,6.55,0.6792,0.1,12.9,0.6193,3.5,-28.74,3.45,0.75,45.76,21.8,12.9,2.04,0.2266,23.27,7.5,5.08,4.88,0.2049,1.62,0.4788
10.96,47.61,2.52,56.0,88.8,19.35,9.52,2.14,0.17,28.5,2.16,4.36,15.99,14.1,1.33,46.26,53.8,28.5,2.3,5.8,12.17,21.4,6.55,6.46,0.0924,2.03,1.82
5.42,-40.12,2.4,33.0,16.3,-33.96,1.99,-0.2722,-0.1,6.51,-0.2711,2.26,-3821.81,0.5269,0.18,21.09,11.8,6.51,0.6401,0.3682,37.94,3.13,4.47,4.21,0.261,1.04,-0.3042
11.47,62.23,3.58,56.0,125.0,14.15,15.7,1.65,0.14,43.1,1.67,3.21,36.63,12.3,1.12,40.31,76.9,43.1,3.95,4.86,53.76,10.7,41.4,33.4,7.93,0.98,1.52
4.87,314.74,1.34,48.0,12.5,14.48,6.58,0.0259,0.01,11.2,0.0324,3.64,12.06,0.0982,0.03,24.3,20.6,11.2,3.87,1.67,42.5,8.29,8.77,7.63,1.14,2.54,0.0378
10.48,27.75,3.19,56.0,70.5,32.34,21.1,2.53,0.28,28.1,2.76,3.29,25.17,12.7,1.46,34.78,36.2,28.1,3.15,1.17,20.91,6.82,7.58,7.43,0.1478,0.78,2.47
7.01,50.25,1.46,21.0,23.4,13.45,13.6,0.8621,0.1,37.1,0.8569,4.81,-40.54,10.2,1.63,31.54,45.6,37.1,3.88,1.02,31.87,11.3,14.5,14.0,0.5496,1.8,0.6574
5.45,21.67,2.22,55.0,18.9,29.85,6.12,1.05,0.19,13.6,1.15,2.46,23.86,5.86,1.12,34.56,22.7,13.6,1.12,2.59,41.23,1.74,9.34,7.03,2.31,0.33,0.985
5.17,84.76,1.79,13.0,20.0,-2.57,2.74,0.3367,0.05,16.0,0.3361,2.89,-49.45,2.74,0.47,30.07,28.9,16.0,0.1081,1.18,41.32,8.18,11.9,9.09,2.85,1.39,0.2682
11.91,26.26,4.53,34.0,26.3,118.45,13.0,1.1,0.34,5.53,1.13,2.63,149.47,2.31,0.94,26.78,16.0,5.53,3.3,0.7223,52.3,1.44,8.36,8.31,0.0424,0.59,0.8328
4.26,32.91,2.66,39.0,19.7,-18.98,2.41,0.6481,0.1,4.62,0.6386,1.6,-10.95,3.53,0.75,12.98,9.49,4.62,3.19,0.0801,20.59,0.7406,1.95,1.82,0.1283,0.16,0.457
38.49,28.87,10.91,6.0,144.0,45.98,27.7,5.29,1.0,14.9,5.28,3.53,38.01,8.93,2.31,65.59,30.2,14.9,10.5,0.8565,54.81,0.3931,16.6,14.4,2.16,0.1,3.87
11.39,51.51,2.86,42.0,35.7,29.81,8.33,1.11,0.17,16.6,1.11,3.98,84.47,4.47,1.0,50.58,26.3,16.6,1.8,1.59,22.41,8.92,5.89,5.04,0.853,2.0,0.7412
8.81,13.86,1.84,20.0,51.6,60.24,44.8,4.64,0.48,65.7,4.55,4.78,37.31,11.7,1.89,17.4,93.3,65.7,4.7,4.37,64.65,11.1,60.3,53.9,6.4,1.8,2.94
4.14,27.82,2.5,43.0,13.5,16.48,2.7,0.6549,0.11,6.88,0.6515,1.65,-13.97,2.46,0.49,48.57,10.8,6.88,1.93,0.2886,23.69,1.2,2.57,2.28,0.2894,0.24,0.5581
11.03,33.88,2.45,48.0,75.4,31.25,22.7,3.11,0.24,19.4,3.38,4.5,41.83,10.7,0.94,28.35,73.6,19.4,27.1,3.27,30.47,28.2,22.4,13.8,8.65,2.48,2.77
5.24,93.06,2.33,22.0,24.5,-11.76,5.29,0.3439,0.04,8.06,0.3512,2.25,-49.58,2.87,0.47,63.97,22.1,8.06,5.92,0.792,31.91,4.12,7.06,5.61,1.45,0.68,0.257
4.37,10.64,1.07,56.0,76.0,22.95,34.9,8.54,0.31,85.3,8.54,4.08,2.82,33.9,1.32,36.44,173.0,85.3,1.04,18.2,39.33,44.6,68.1,52.9,15.2,1.73,7.93
12.28,36.89,2.14,41.0,32.4,2.31,6.25,1.35,0.25,22.8,1.35,5.74,-36.82,10.9,2.31,48.79,30.5,22.8,2.38,0.636,11.58,10.8,3.53,3.23,0.2959,2.3,1.17
8.42,13.56,1.23,50.0,26.1,37.89,82.2,3.8,0.47,40.4,3.88,6.86,14.78,7.39,1.12,7.39,67.4,40.4,2.2,0.6012,32.89,30.9,22.2,22.1,0.1073,4.69,3.07
1.74,27.28,1.12,13.0,47.7,15.57,25.8,2.17,0.05,47.8,2.22,1.56,11.06,5.72,0.18,22.56,101.0,47.8,41.0,5.07,47.16,11.5,47.5,40.3,7.12,0.35,1.56
6.03,147.6,2.4,55.0,38.3,-13.67,7.53,0.2591,0.03,17.7,0.2556,2.51,-76.24,5.4,0.83,19.89,34.4,17.7,4.85,7.19,49.71,3.95,17.1,15.6,1.51,0.61,0.1986
14.21,178.83,4.8,56.0,69.8,22.15,7.24,0.5162,0.06,14.7,0.4746,2.96,-27.97,7.46,0.94,59.1,28.6,14.7,2.65,0.5528,17.31,5.75,4.95,4.45,0.5064,0.72,0.4737
2.64,59.6,1.9,39.0,23.3,-49.55,1.4,0.2878,0.03,4.99,0.2983,1.39,370.58,1.24,0.12,18.78,15.1,4.99,2.04,1.71,5.01,2.54,0.7559,0.6488,0.1071,0.25,0.3402
4.95,19.1,1.1,55.0,36.9,55.59,13.1,1.82,0.19,34.1,1.85,4.5,41.42,5.77,0.71,31.65,65.7,34.1,5.74,11.7,42.52,22.7,27.9,16.8,11.2,2.79,1.58
15.12,339.97,4.16,11.0,31.3,84.08,0.8911,0.1668,0.03,7.87,0.1696,3.64,152.62,2.19,0.68,36.52,13.0,7.87,1.75,0.3564,7.17,5.5,0.9289,0.4865,0.4424,1.72,0.1067
8.67,18.35,3.04,34.0,14.9,106.57,7.11,1.41,0.35,6.95,1.41,2.85,466.35,2.17,0.89,34.92,16.9,6.95,2.63,0.3878,48.15,2.01,8.15,4.72,3.43,0.83,0.8595
7.08,19.11,1.49,13.0,32.4,15.42,6.66,1.67,0.28,23.4,1.68,4.76,31.02,5.46,1.08,33.26,27.6,23.4,3.41,0.2647,12.25,12.8,3.38,3.19,0.1936,2.52,1.41
3.36,13.09,0.93,22.0,20.1,38.46,20.5,2.63,0.19,16.5,2.67,3.6,-3.5,8.02,0.67,62.57,48.6,16.5,9.54,2.95,11.79,22.3,5.73,5.2,0.5236,1.88,2.29
8.3,22.32,1.0,13.0,25.1,19.41,9.69,1.51,0.28,25.8,1.51,8.28,0.38,3.91,0.9,43.75,54.4,25.8,6.5,3.81,30.49,28.1,16.6,13.4,3.2,6.47,1.21
8.48,13.87,1.47,43.0,22.2,5.03,15.8,2.28,0.46,15.6,2.31,5.76,18.37,10.6,2.51,26.08,32.6,15.6,14.1,1.7,23.51,9.73,7.66,7.06,0.6023,2.29,1.95
3.8,17.84,1.36,62.0,55.8,33.52,62.9,4.32,0.16,112.0,4.35,2.79,-20.72,22.7,1.0,26.41,229.0,112.0,7.42,5.72,69.88,16.0,160.0,118.0,42.7,0.7,3.64
3.01,407.69,1.98,60.0,22.5,0.44,9.03,0.0746,0.01,15.0,0.1043,1.52,-83.74,4.34,0.42,17.71,32.0,15.0,3.51,0.5574,50.07,0.6174,16.0,12.0,3.99,0.06,0.0571
9.28,22.01,2.14,22.0,51.7,26.67,9.05,3.16,0.32,29.3,3.16,4.33,25.27,13.0,1.4,86.13,58.5,29.3,7.6,3.15,31.36,17.9,18.4,9.33,9.02,1.93,2.94
7.52,22.07,1.33,43.0,15.3,30.79,7.67,0.8745,0.26,7.33,0.8925,5.64,39.07,1.33,0.51,29.55,17.2,7.33,2.52,0.3144,14.33,10.4,2.46,2.37,0.0928,4.0,0.666
4.18,59.02,2.85,6.0,36.5,9.99,11.1,0.581,0.05,19.8,0.6182,1.46,-28.03,3.85,0.38,26.17,31.4,19.8,4.0,1.59,51.97,0.6086,16.3,14.9,1.46,0.06,0.5445
6.75,76.83,2.1,13.0,27.4,22.85,4.8,0.3617,0.07,18.1,0.3812,3.22,-16.41,9.52,1.73,39.27,25.2,18.1,3.0,0.5741,28.67,1.36,7.21,1.51,5.7,0.25,0.3621
24.44,19.76,3.18,30.0,110.0,38.41,23.0,4.85,0.93,48.0,4.87,7.69,30.34,19.3,4.26,52.71,72.5,48.0,4.44,1.22,46.85,9.49,34.0,33.2,0.8169,2.1,4.2
10.96,32.97,2.15,22.0,51.2,-41.55,6.34,1.43,0.25,15.9,1.43,5.09,-46.94,8.98,1.88,90.99,27.7,15.9,2.34,0.363,12.5,5.26,3.46,2.6,0.8649,1.1,1.19
8.85,37.51,3.0,50.0,37.7,11.93,16.2,0.9832,0.18,17.4,0.9653,2.95,130.31,2.7,0.63,25.18,22.5,17.4,1.86,0.4247,43.66,4.1,9.82,9.59,0.2365,0.95,0.7609
6.07,29.99,2.85,21.0,20.9,15.54,7.29,0.8121,0.15,7.83,0.8326,2.13,31.8,2.03,0.35,54.7,14.3,7.83,4.48,0.7585,11.89,4.1,1.7,1.34,0.3625,0.7,0.8881
8.81,23.83,2.7,38.0,99.7,45.03,131.0,5.03,0.28,129.0,5.01,3.26,41.88,15.9,1.03,12.92,182.0,129.0,23.7,2.89,72.16,17.7,132.0,116.0,15.2,1.15,4.29
6.26,13.87,2.22,38.0,38.0,-5.47,10.7,3.18,0.34,39.2,3.16,2.83,-17.24,11.7,1.53,39.24,50.7,39.2,1.45,5.26,57.06,2.1,28.9,27.9,1.05,0.27,2.59
12.88,-130.69,1.93,56.0,34.0,-4.93,5.31,-0.3187,-0.07,13.5,-0.3198,6.67,-129.54,2.56,0.88,27.03,25.8,13.5,1.09,1.05,24.63,14.7,6.36,6.28,0.0751,5.04,-0.2148
4.57,65.95,1.68,13.0,18.3,-2.57,3.35,0.2586,0.05,13.8,0.2589,2.71,-51.96,5.88,1.21,33.02,23.8,13.8,2.93,0.8858,44.39,1.94,10.5,9.31,1.24,0.4,0.2517
5.3,424.36,3.28,42.0,9.84,-16.36,0.9866,0.0308,0.01,3.45,0.0317,1.61,-25.6,1.28,0.42,21.39,5.5,3.45,1.38,0.1605,11.11,0.3737,0.6106,0.5832,0.0274,0.12,0.0284
22.03,67.35,3.6,56.0,93.4,12.88,19.1,1.64,0.25,67.7,1.64,6.13,30.57,7.66,1.7,34.05,94.8,67.7,3.55,4.45,64.3,15.7,61.0,40.1,20.8,3.48,1.11
6.5,43.03,2.04,42.0,25.1,19.41,6.38,0.7802,0.11,20.0,0.8545,3.19,15.53,5.14,0.86,38.61,30.4,20.0,1.57,1.1,37.59,7.55,11.4,9.53,1.89,1.27,0.674
5.9,21.96,1.56,48.0,18.2,-33.64,10.3,0.9425,0.2,10.3,0.9722,3.78,11.05,5.38,1.26,13.37,17.4,10.3,3.87,0.826,7.32,5.83,1.27,1.25,0.025,1.37,0.8582
6.35,39.33,2.41,38.0,38.6,11.41,5.18,1.09,0.12,6.31,1.09,2.63,2.87,4.41,0.58,49.81,36.7,6.31,20.6,0.5501,45.21,7.23,16.6,9.07,7.53,0.95,0.9183
4.15,-2.79,5.59,21.0,11.7,-32.77,1.75,-4.27,-1.12,28.9,-4.25,0.74,-111.16,-3.88,-1.07,26.35,42.7,28.9,4.96,4.91,92.14,2.25,39.4,36.4,2.99,0.62,-4.04
2.63,18.95,1.68,13.0,23.3,50.65,18.2,1.76,0.1,24.9,1.78,1.57,110.49,6.17,0.48,20.87,35.9,24.9,5.98,1.67,38.69,0.4161,13.9,12.2,1.72,0.03,1.33
6.42,318.83,1.43,34.0,13.9,12.89,12.4,0.0343,0.02,8.73,0.0299,4.5,214.58,3.19,1.47,17.92,20.0,8.73,10.3,0.5421,47.93,3.61,9.6,7.83,1.77,1.66,0.0328
7.9,11.98,1.9,50.0,43.0,13.89,29.4,3.39,0.49,20.4,4.14,4.15,35.84,11.3,1.59,23.69,49.3,20.4,10.6,1.39,37.32,10.9,18.4,14.8,3.62,1.53,3.53
10.19,98.66,5.07,50.0,12.7,4.32,1.51,0.123,0.08,2.34,0.1236,2.01,-30.92,0.3175,0.25,31.35,3.8,2.34,0.7859,0.1051,31.43,0.8522,1.19,1.18,0.0111,0.68,0.0976
5.63,69.65,1.31,48.0,23.8,0.76,17.8,0.3724,0.06,15.6,0.3461,4.3,-80.02,4.64,0.92,15.3,32.3,15.6,6.54,1.09,32.27,11.8,10.4,8.41,2.02,2.34,0.3059
15.62,38.22,2.63,38.0,53.4,30.42,21.5,2.62,0.31,45.9,2.62,5.93,12.61,9.73,1.33,35.79,76.4,45.9,5.1,3.57,42.51,27.3,32.5,29.2,3.32,3.74,2.24
19.1,138.23,3.34,50.0,22.9,30.37,1.6,0.2418,0.1,8.74,0.2419,5.72,202.25,1.83,0.91,40.56,11.9,8.74,0.3671,0.3301,3.38,7.31,0.4011,0.2373,0.1638,3.64,0.2079
6.38,68.2,1.88,43.0,47.0,56.16,11.7,0.5524,0.07,28.3,0.5462,3.4,1543.8,6.1,0.74,19.45,38.6,28.3,5.49,1.52,26.36,12.4,10.2,9.52,0.657,1.51,0.5755
4.86,224.39,2.6,34.0,22.8,1.04,5.54,0.0571,0.02,7.48,0.0751,1.87,-79.08,3.02,0.64,18.98,11.5,7.48,2.73,0.214,21.67,0.2514,2.49,2.38,0.1152,0.05,0.0764
48.6,59.96,8.23,41.0,73.8,39.51,721.0,1.63,0.61,109.0,1.65,5.91,185.25,0.1793,0.11,0.72,113.0,109.0,1.92,0.3213,78.73,7.41,88.9,88.6,0.3345,4.66,0.9675
9.7,26.24,2.85,50.0,14.7,25.82,4.32,0.7139,0.28,4.85,0.7253,3.4,24.93,2.57,1.15,45.18,11.6,4.85,3.93,0.6737,34.29,2.72,3.99,3.56,0.431,1.22,0.6168
5.88,-52.36,1.58,13.0,23.9,-23.6,9.01,-0.3492,-0.08,27.1,-0.3312,3.72,-179.03,3.17,0.67,25.73,43.1,27.1,10.4,1.85,58.39,9.1,25.2,23.3,1.87,1.92,-0.3996
9.46,74.69,2.43,56.0,44.0,1.2,5.36,0.6965,0.09,13.1,0.6989,3.89,-28.12,6.92,1.47,61.51,24.7,13.1,1.57,0.2169,23.46,6.02,5.8,5.7,0.1012,1.28,0.446
5.18,8.98,1.38,48.0,28.0,15.82,25.4,4.18,0.43,23.2,4.18,3.75,61.96,9.47,1.16,29.8,45.5,23.2,7.32,0.6755,30.63,12.3,13.9,13.2,0.7255,1.51,3.53
6.98,23.08,2.25,56.0,23.6,37.21,8.29,1.16,0.23,12.9,1.16,3.11,11.7,2.58,0.58,29.46,17.7,12.9,1.32,0.0405,22.39,6.21,3.96,3.52,0.4367,1.4,1.0
9.16,16.16,3.31,50.0,41.4,62.19,31.9,3.72,0.43,38.4,3.81,2.77,50.63,9.51,1.25,30.72,59.6,38.4,8.01,1.2,60.76,4.9,36.2,32.7,3.49,0.64,3.24
14.02,17.59,1.38,22.0,49.8,15.7,21.6,3.03,0.6,17.9,3.06,10.17,32.95,9.87,2.51,46.39,51.1,17.9,11.8,5.41,20.25,25.7,10.3,8.5,1.84,6.54,2.35
6.03,-610.29,1.76,43.0,9.16,-46.0,1.25,-0.021,-0.01,6.16,-0.0223,3.43,-207.7,2.51,0.87,26.55,12.0,6.16,2.45,0.5206,16.3,4.15,1.95,1.85,0.1058,1.43,-0.0215
8.7,52.33,2.42,41.0,9.22,16.18,0.9299,0.2141,0.12,4.56,0.2311,3.59,78.09,1.32,0.79,61.88,6.37,4.56,0.9411,0.039,5.36,2.82,0.3416,0.3113,0.0303,1.68,0.2093
24.98,-1425.36,3.79,43.0,47.5,8.27,3.94,-0.0204,-0.01,8.9,-0.0299,6.6,-104.45,2.43,1.25,34.79,15.2,8.9,1.92,0.696,15.98,7.99,2.43,2.35,0.0773,4.13,-0.0255
3.98,11.21,1.64,62.0,46.4,4.14,26.2,4.69,0.27,67.9,4.72,2.43,5.45,17.2,1.18,32.33,89.2,67.9,3.21,0.7237,58.69,2.93,52.4,44.3,8.07,0.2,3.87
